Time, z, vz, sphericity, size
0.458250, 1.039715, 0.969812, 1.007808, 0.000000
0.458500, 1.040007, 0.969657, 1.007809, 0.000000
0.458750, 1.040300, 0.969499, 1.007809, 0.000000
0.459000, 1.040593, 0.969346, 1.007810, 0.000000
0.459250, 1.040886, 0.969188, 1.007811, 0.000000
0.459500, 1.041179, 0.969024, 1.007812, 0.000000
0.459750, 1.041472, 0.968864, 1.007813, 0.000000
0.460000, 1.041766, 0.968706, 1.007814, 0.000000
0.460250, 1.042060, 0.968541, 1.007815, 0.000000
0.460500, 1.042354, 0.968379, 1.007816, 0.000000
0.460750, 1.042648, 0.968220, 1.007817, 0.000000
0.461000, 1.042943, 0.968062, 1.007818, 0.000000
0.461250, 1.043237, 0.967895, 1.007819, 0.000000
0.461500, 1.043532, 0.967733, 1.007820, 0.000000
0.461750, 1.043828, 0.967571, 1.007821, 0.000000
0.462000, 1.044123, 0.967406, 1.007822, 0.000000
0.462250, 1.044419, 0.967245, 1.007823, 0.000000
0.462500, 1.044715, 0.967081, 1.007824, 0.000000
0.462750, 1.045011, 0.966921, 1.007825, 0.000000
0.463000, 1.045308, 0.966755, 1.007826, 0.000000
0.463250, 1.045605, 0.966594, 1.007827, 0.000000
0.463500, 1.045902, 0.966428, 1.007828, 0.000000
0.463750, 1.046200, 0.966262, 1.007829, 0.000000
0.464000, 1.046498, 0.966099, 1.007830, 0.000000
0.464250, 1.046796, 0.965931, 1.007831, 0.000000
0.464500, 1.047095, 0.965771, 1.007832, 0.000000
0.464750, 1.047393, 0.965609, 1.007833, 0.000000
0.465000, 1.047692, 0.965445, 1.007834, 0.000000
0.465250, 1.047992, 0.965284, 1.007835, 0.000000
0.465500, 1.048292, 0.965120, 1.007836, 0.000000
0.465750, 1.048592, 0.964956, 1.007837, 0.000000
0.466000, 1.048892, 0.964796, 1.007837, 0.000000
0.466250, 1.049193, 0.964630, 1.007838, 0.000000
0.466500, 1.049494, 0.964472, 1.007839, 0.000000
0.466750, 1.049795, 0.964310, 1.007840, 0.000000
0.467000, 1.050097, 0.964149, 1.007841, 0.000000
0.467250, 1.050399, 0.963985, 1.007842, 0.000000
0.467500, 1.050701, 0.963821, 1.007843, 0.000000
0.467750, 1.051004, 0.963665, 1.007844, 0.000000
0.468000, 1.051307, 0.963502, 1.007845, 0.000000
0.468250, 1.051610, 0.963350, 1.007846, 0.000000
0.468500, 1.051913, 0.963185, 1.007847, 0.000000
0.468750, 1.052217, 0.963028, 1.007848, 0.000000
0.469000, 1.052522, 0.962870, 1.007848, 0.000000
0.469250, 1.052826, 0.962710, 1.007849, 0.000000
0.469500, 1.053131, 0.962552, 1.007850, 0.000000
0.469750, 1.053436, 0.962392, 1.007851, 0.000000
0.470000, 1.053742, 0.962234, 1.007852, 0.000000
0.470250, 1.054048, 0.962083, 1.007852, 0.000000
0.470500, 1.054354, 0.961923, 1.007853, 0.000000
0.470750, 1.054660, 0.961768, 1.007854, 0.000000
0.471000, 1.054967, 0.961611, 1.007855, 0.000000
0.471250, 1.055274, 0.961451, 1.007855, 0.000000
0.471500, 1.055581, 0.961306, 1.007856, 0.000000
0.471750, 1.055889, 0.961157, 1.007856, 0.000000
0.472000, 1.056197, 0.961006, 1.007857, 0.000000
0.472250, 1.056505, 0.960861, 1.007857, 0.000000
0.472500, 1.056814, 0.960709, 1.007858, 0.000000
0.472750, 1.057122, 0.960567, 1.007858, 0.000000
0.473000, 1.057432, 0.960426, 1.007859, 0.000000
0.473250, 1.057741, 0.960290, 1.007859, 0.000000
0.473500, 1.058051, 0.960160, 1.007859, 0.000000
0.473750, 1.058361, 0.960024, 1.007860, 0.000000
0.474000, 1.058671, 0.959899, 1.007860, 0.000000
0.474250, 1.058981, 0.959770, 1.007860, 0.000000
0.474500, 1.059292, 0.959647, 1.007860, 0.000000
0.474750, 1.059603, 0.959521, 1.007860, 0.000000
0.475000, 1.059914, 0.959405, 1.007861, 0.000000
0.475250, 1.060225, 0.959288, 1.007861, 0.000000
0.475500, 1.060537, 0.959173, 1.007861, 0.000000
0.475750, 1.060848, 0.959067, 1.007861, 0.000000
0.476000, 1.061160, 0.958959, 1.007861, 0.000000
0.476250, 1.061472, 0.958858, 1.007861, 0.000000
0.476500, 1.061784, 0.958753, 1.007861, 0.000000
0.476750, 1.062096, 0.958657, 1.007861, 0.000000
0.477000, 1.062408, 0.958564, 1.007861, 0.000000
0.477250, 1.062721, 0.958473, 1.007861, 0.000000
0.477500, 1.063033, 0.958384, 1.007860, 0.000000
0.477750, 1.063346, 0.958297, 1.007860, 0.000000
0.478000, 1.063658, 0.958208, 1.007860, 0.000000
0.478250, 1.063971, 0.958127, 1.007859, 0.000000
0.478500, 1.064283, 0.958040, 1.007859, 0.000000
0.478750, 1.064596, 0.957970, 1.007858, 0.000000
0.479000, 1.064908, 0.957894, 1.007858, 0.000000
0.479250, 1.065221, 0.957820, 1.007857, 0.000000
0.479500, 1.065533, 0.957749, 1.007856, 0.000000
0.479750, 1.065845, 0.957679, 1.007855, 0.000000
0.480000, 1.066157, 0.957611, 1.007854, 0.000000
0.480250, 1.066469, 0.957541, 1.007853, 0.000000
0.480500, 1.066781, 0.957469, 1.007852, 0.000000
0.480750, 1.067093, 0.957399, 1.007850, 0.000000
0.481000, 1.067405, 0.957333, 1.007849, 0.000000
0.481250, 1.067716, 0.957271, 1.007848, 0.000000
0.481500, 1.068027, 0.957204, 1.007846, 0.000000
0.481750, 1.068338, 0.957136, 1.007845, 0.000000
0.482000, 1.068649, 0.957067, 1.007844, 0.000000
0.482250, 1.068960, 0.956995, 1.007843, 0.000000
0.482500, 1.069271, 0.956924, 1.007841, 0.000000
0.482750, 1.069581, 0.956852, 1.007840, 0.000000
0.483000, 1.069891, 0.956777, 1.007839, 0.000000
0.483250, 1.070201, 0.956703, 1.007837, 0.000000
0.483500, 1.070511, 0.956625, 1.007836, 0.000000
0.483750, 1.070820, 0.956549, 1.007834, 0.000000
0.484000, 1.071129, 0.956467, 1.007833, 0.000000
0.484250, 1.071438, 0.956383, 1.007832, 0.000000
0.484500, 1.071747, 0.956302, 1.007830, 0.000000
0.484750, 1.072055, 0.956212, 1.007829, 0.000000
0.485000, 1.072363, 0.956132, 1.007827, 0.000000
0.485250, 1.072671, 0.956044, 1.007826, 0.000000
0.485500, 1.072979, 0.955946, 1.007824, 0.000000
0.485750, 1.073286, 0.955857, 1.007822, 0.000000
0.486000, 1.073593, 0.955762, 1.007821, 0.000000
0.486250, 1.073899, 0.955663, 1.007819, 0.000000
0.486500, 1.074205, 0.955572, 1.007818, 0.000000
0.486750, 1.074511, 0.955469, 1.007816, 0.000000
0.487000, 1.074816, 0.955365, 1.007815, 0.000000
0.487250, 1.075121, 0.955264, 1.007814, 0.000000
0.487500, 1.075426, 0.955166, 1.007812, 0.000000
0.487750, 1.075730, 0.955059, 1.007811, 0.000000
0.488000, 1.076034, 0.954962, 1.007809, 0.000000
0.488250, 1.076338, 0.954852, 1.007808, 0.000000
0.488500, 1.076641, 0.954745, 1.007807, 0.000000
0.488750, 1.076943, 0.954638, 1.007805, 0.000000
0.489000, 1.077246, 0.954524, 1.007804, 0.000000
0.489250, 1.077547, 0.954409, 1.007803, 0.000000
0.489500, 1.077849, 0.954297, 1.007801, 0.000000
0.489750, 1.078150, 0.954190, 1.007800, 0.000000
0.490000, 1.078450, 0.954081, 1.007799, 0.000000
0.490250, 1.078751, 0.953965, 1.007797, 0.000000
0.490500, 1.079051, 0.953856, 1.007796, 0.000000
0.490750, 1.079350, 0.953737, 1.007795, 0.000000
0.491000, 1.079649, 0.953627, 1.007794, 0.000000
0.491250, 1.079948, 0.953521, 1.007793, 0.000000
0.491500, 1.080246, 0.953403, 1.007792, 0.000000
0.491750, 1.080544, 0.953293, 1.007791, 0.000000
0.492000, 1.080841, 0.953186, 1.007790, 0.000000
0.492250, 1.081139, 0.953077, 1.007789, 0.000000
0.492500, 1.081435, 0.952966, 1.007788, 0.000000
0.492750, 1.081732, 0.952855, 1.007787, 0.000000
0.493000, 1.082028, 0.952746, 1.007785, 0.000000
0.493250, 1.082324, 0.952632, 1.007784, 0.000000
0.493500, 1.082619, 0.952527, 1.007783, 0.000000
0.493750, 1.082914, 0.952415, 1.007782, 0.000000
0.494000, 1.083209, 0.952309, 1.007781, 0.000000
0.494250, 1.083504, 0.952207, 1.007780, 0.000000
0.494500, 1.083798, 0.952093, 1.007779, 0.000000
0.494750, 1.084092, 0.951986, 1.007778, 0.000000
0.495000, 1.084385, 0.951880, 1.007777, 0.000000
0.495250, 1.084678, 0.951774, 1.007776, 0.000000
0.495500, 1.084972, 0.951670, 1.007775, 0.000000
0.495750, 1.085264, 0.951560, 1.007775, 0.000000
0.496000, 1.085557, 0.951453, 1.007774, 0.000000
0.496250, 1.085849, 0.951350, 1.007773, 0.000000
0.496500, 1.086141, 0.951245, 1.007772, 0.000000
0.496750, 1.086433, 0.951137, 1.007771, 0.000000
0.497000, 1.086725, 0.951027, 1.007771, 0.000000
0.497250, 1.087017, 0.950919, 1.007770, 0.000000
0.497500, 1.087308, 0.950808, 1.007769, 0.000000
0.497750, 1.087600, 0.950700, 1.007769, 0.000000
0.498000, 1.087891, 0.950592, 1.007768, 0.000000
0.498250, 1.088182, 0.950481, 1.007768, 0.000000
0.498500, 1.088473, 0.950373, 1.007767, 0.000000
0.498750, 1.088764, 0.950251, 1.007767, 0.000000
0.499000, 1.089055, 0.950139, 1.007767, 0.000000
0.499250, 1.089347, 0.950020, 1.007767, 0.000000
0.499500, 1.089638, 0.949905, 1.007767, 0.000000
0.499750, 1.089929, 0.949787, 1.007767, 0.000000
0.500000, 1.090220, 0.949665, 1.007768, 0.000000
0.500250, 1.090512, 0.949538, 1.007768, 0.000000
0.500500, 1.090803, 0.949413, 1.007768, 0.000000
0.500750, 1.091095, 0.949284, 1.007769, 0.000000
0.501000, 1.091386, 0.949152, 1.007769, 0.000000
0.501250, 1.091678, 0.949019, 1.007770, 0.000000
0.501500, 1.091970, 0.948882, 1.007771, 0.000000
0.501750, 1.092263, 0.948744, 1.007771, 0.000000
0.502000, 1.092555, 0.948600, 1.007772, 0.000000
0.502250, 1.092848, 0.948464, 1.007773, 0.000000
0.502500, 1.093141, 0.948320, 1.007774, 0.000000
0.502750, 1.093434, 0.948176, 1.007775, 0.000000
0.503000, 1.093728, 0.948025, 1.007776, 0.000000
0.503250, 1.094021, 0.947881, 1.007776, 0.000000
0.503500, 1.094315, 0.947738, 1.007777, 0.000000
0.503750, 1.094610, 0.947592, 1.007778, 0.000000
0.504000, 1.094904, 0.947443, 1.007779, 0.000000
0.504250, 1.095199, 0.947292, 1.007780, 0.000000
0.504500, 1.095494, 0.947148, 1.007781, 0.000000
0.504750, 1.095790, 0.947001, 1.007782, 0.000000
0.505000, 1.096086, 0.946858, 1.007783, 0.000000
0.505250, 1.096382, 0.946712, 1.007784, 0.000000
0.505500, 1.096678, 0.946563, 1.007785, 0.000000
0.505750, 1.096975, 0.946422, 1.007786, 0.000000
0.506000, 1.097272, 0.946280, 1.007787, 0.000000
0.506250, 1.097569, 0.946136, 1.007788, 0.000000
0.506500, 1.097867, 0.945996, 1.007789, 0.000000
0.506750, 1.098165, 0.945857, 1.007790, 0.000000
0.507000, 1.098463, 0.945721, 1.007791, 0.000000
0.507250, 1.098762, 0.945587, 1.007791, 0.000000
0.507500, 1.099061, 0.945455, 1.007792, 0.000000
0.507750, 1.099360, 0.945326, 1.007793, 0.000000
0.508000, 1.099660, 0.945196, 1.007794, 0.000000
0.508250, 1.099960, 0.945068, 1.007795, 0.000000
0.508500, 1.100261, 0.944945, 1.007796, 0.000000
0.508750, 1.100562, 0.944821, 1.007797, 0.000000
0.509000, 1.100863, 0.944701, 1.007798, 0.000000
0.509250, 1.101164, 0.944585, 1.007799, 0.000000
0.509500, 1.101466, 0.944467, 1.007800, 0.000000
0.509750, 1.101769, 0.944356, 1.007801, 0.000000
0.510000, 1.102071, 0.944244, 1.007802, 0.000000
0.510250, 1.102374, 0.944137, 1.007803, 0.000000
0.510500, 1.102678, 0.944031, 1.007804, 0.000000
0.510750, 1.102982, 0.943928, 1.007804, 0.000000
0.511000, 1.103286, 0.943830, 1.007805, 0.000000
0.511250, 1.103591, 0.943734, 1.007806, 0.000000
0.511500, 1.103895, 0.943639, 1.007807, 0.000000
0.511750, 1.104201, 0.943546, 1.007808, 0.000000
0.512000, 1.104506, 0.943453, 1.007809, 0.000000
0.512250, 1.104813, 0.943366, 1.007810, 0.000000
0.512500, 1.105119, 0.943276, 1.007811, 0.000000
0.512750, 1.105426, 0.943193, 1.007812, 0.000000
0.513000, 1.105733, 0.943115, 1.007812, 0.000000
0.513250, 1.106040, 0.943033, 1.007813, 0.000000
0.513500, 1.106348, 0.942953, 1.007814, 0.000000
0.513750, 1.106656, 0.942877, 1.007815, 0.000000
0.514000, 1.106964, 0.942799, 1.007816, 0.000000
0.514250, 1.107273, 0.942731, 1.007817, 0.000000
0.514500, 1.107582, 0.942660, 1.007818, 0.000000
0.514750, 1.107892, 0.942590, 1.007818, 0.000000
0.515000, 1.108201, 0.942528, 1.007819, 0.000000
0.515250, 1.108511, 0.942471, 1.007820, 0.000000
0.515500, 1.108821, 0.942402, 1.007820, 0.000000
0.515750, 1.109132, 0.942347, 1.007821, 0.000000
0.516000, 1.109443, 0.942290, 1.007821, 0.000000
0.516250, 1.109754, 0.942232, 1.007822, 0.000000
0.516500, 1.110065, 0.942177, 1.007822, 0.000000
0.516750, 1.110376, 0.942126, 1.007822, 0.000000
0.517000, 1.110688, 0.942072, 1.007822, 0.000000
0.517250, 1.110999, 0.942016, 1.007823, 0.000000
0.517500, 1.111311, 0.941965, 1.007823, 0.000000
0.517750, 1.111623, 0.941917, 1.007823, 0.000000
0.518000, 1.111935, 0.941863, 1.007823, 0.000000
0.518250, 1.112247, 0.941807, 1.007823, 0.000000
0.518500, 1.112559, 0.941752, 1.007823, 0.000000
0.518750, 1.112872, 0.941688, 1.007823, 0.000000
0.519000, 1.113184, 0.941631, 1.007822, 0.000000
0.519250, 1.113496, 0.941574, 1.007822, 0.000000
0.519500, 1.113809, 0.941510, 1.007822, 0.000000
0.519750, 1.114121, 0.941450, 1.007821, 0.000000
0.520000, 1.114433, 0.941386, 1.007821, 0.000000
0.520250, 1.114746, 0.941317, 1.007820, 0.000000
0.520500, 1.115058, 0.941257, 1.007820, 0.000000
0.520750, 1.115370, 0.941189, 1.007819, 0.000000
0.521000, 1.115682, 0.941111, 1.007819, 0.000000
0.521250, 1.115994, 0.941040, 1.007818, 0.000000
0.521500, 1.116305, 0.940967, 1.007817, 0.000000
0.521750, 1.116617, 0.940888, 1.007816, 0.000000
0.522000, 1.116928, 0.940810, 1.007815, 0.000000
0.522250, 1.117239, 0.940731, 1.007815, 0.000000
0.522500, 1.117550, 0.940649, 1.007814, 0.000000
0.522750, 1.117861, 0.940564, 1.007813, 0.000000
0.523000, 1.118172, 0.940477, 1.007812, 0.000000
0.523250, 1.118482, 0.940397, 1.007811, 0.000000
0.523500, 1.118792, 0.940310, 1.007811, 0.000000
0.523750, 1.119102, 0.940214, 1.007810, 0.000000
0.524000, 1.119412, 0.940122, 1.007809, 0.000000
0.524250, 1.119721, 0.940032, 1.007808, 0.000000
0.524500, 1.120030, 0.939933, 1.007808, 0.000000
0.524750, 1.120339, 0.939839, 1.007807, 0.000000
0.525000, 1.120648, 0.939745, 1.007806, 0.000000
0.525250, 1.120957, 0.939652, 1.007805, 0.000000
0.525500, 1.121265, 0.939551, 1.007804, 0.000000
0.525750, 1.121573, 0.939457, 1.007803, 0.000000
0.526000, 1.121880, 0.939367, 1.007802, 0.000000
0.526250, 1.122187, 0.939271, 1.007801, 0.000000
0.526500, 1.122494, 0.939180, 1.007800, 0.000000
0.526750, 1.122801, 0.939087, 1.007799, 0.000000
0.527000, 1.123107, 0.938996, 1.007798, 0.000000
0.527250, 1.123413, 0.938907, 1.007797, 0.000000
0.527500, 1.123719, 0.938815, 1.007796, 0.000000
0.527750, 1.124024, 0.938732, 1.007794, 0.000000
0.528000, 1.124329, 0.938645, 1.007793, 0.000000
0.528250, 1.124633, 0.938558, 1.007792, 0.000000
0.528500, 1.124938, 0.938478, 1.007790, 0.000000
0.528750, 1.125241, 0.938393, 1.007789, 0.000000
0.529000, 1.125545, 0.938318, 1.007788, 0.000000
0.529250, 1.125848, 0.938232, 1.007786, 0.000000
0.529500, 1.126150, 0.938154, 1.007785, 0.000000
0.529750, 1.126453, 0.938079, 1.007783, 0.000000
0.530000, 1.126754, 0.938002, 1.007782, 0.000000
0.530250, 1.127056, 0.937918, 1.007780, 0.000000
0.530500, 1.127357, 0.937846, 1.007779, 0.000000
0.530750, 1.127658, 0.937762, 1.007777, 0.000000
0.531000, 1.127958, 0.937682, 1.007776, 0.000000
0.531250, 1.128258, 0.937609, 1.007774, 0.000000
0.531500, 1.128557, 0.937527, 1.007772, 0.000000
0.531750, 1.128856, 0.937455, 1.007771, 0.000000
0.532000, 1.129155, 0.937376, 1.007769, 0.000000
0.532250, 1.129453, 0.937299, 1.007767, 0.000000
0.532500, 1.129751, 0.937213, 1.007766, 0.000000
0.532750, 1.130048, 0.937139, 1.007764, 0.000000
0.533000, 1.130345, 0.937064, 1.007763, 0.000000
0.533250, 1.130642, 0.936978, 1.007761, 0.000000
0.533500, 1.130938, 0.936901, 1.007760, 0.000000
0.533750, 1.131234, 0.936821, 1.007758, 0.000000
0.534000, 1.131530, 0.936750, 1.007757, 0.000000
0.534250, 1.131825, 0.936668, 1.007755, 0.000000
0.534500, 1.132120, 0.936589, 1.007754, 0.000000
0.534750, 1.132415, 0.936510, 1.007752, 0.000000
0.535000, 1.132709, 0.936436, 1.007750, 0.000000
0.535250, 1.133003, 0.936358, 1.007749, 0.000000
0.535500, 1.133296, 0.936272, 1.007747, 0.000000
0.535750, 1.133589, 0.936198, 1.007746, 0.000000
0.536000, 1.133882, 0.936118, 1.007744, 0.000000
0.536250, 1.134175, 0.936039, 1.007743, 0.000000
0.536500, 1.134467, 0.935959, 1.007741, 0.000000
0.536750, 1.134759, 0.935879, 1.007740, 0.000000
0.537000, 1.135051, 0.935798, 1.007739, 0.000000
0.537250, 1.135342, 0.935721, 1.007737, 0.000000
0.537500, 1.135634, 0.935639, 1.007736, 0.000000
0.537750, 1.135925, 0.935560, 1.007735, 0.000000
0.538000, 1.136215, 0.935470, 1.007734, 0.000000
0.538250, 1.136506, 0.935386, 1.007732, 0.000000
0.538500, 1.136796, 0.935303, 1.007731, 0.000000
0.538750, 1.137087, 0.935215, 1.007730, 0.000000
0.539000, 1.137377, 0.935125, 1.007729, 0.000000
0.539250, 1.137667, 0.935037, 1.007728, 0.000000
0.539500, 1.137957, 0.934946, 1.007727, 0.000000
0.539750, 1.138247, 0.934856, 1.007726, 0.000000
0.540000, 1.138536, 0.934761, 1.007726, 0.000000
0.540250, 1.138826, 0.934669, 1.007725, 0.000000
0.540500, 1.139116, 0.934572, 1.007724, 0.000000
0.540750, 1.139406, 0.934475, 1.007724, 0.000000
0.541000, 1.139695, 0.934377, 1.007724, 0.000000
0.541250, 1.139985, 0.934273, 1.007723, 0.000000
0.541500, 1.140275, 0.934171, 1.007723, 0.000000
0.541750, 1.140565, 0.934064, 1.007723, 0.000000
0.542000, 1.140856, 0.933960, 1.007723, 0.000000
0.542250, 1.141146, 0.933849, 1.007723, 0.000000
0.542500, 1.141436, 0.933741, 1.007723, 0.000000
0.542750, 1.141727, 0.933628, 1.007723, 0.000000
0.543000, 1.142018, 0.933514, 1.007723, 0.000000
0.543250, 1.142309, 0.933397, 1.007724, 0.000000
0.543500, 1.142601, 0.933284, 1.007724, 0.000000
0.543750, 1.142892, 0.933167, 1.007724, 0.000000
0.544000, 1.143184, 0.933047, 1.007725, 0.000000
0.544250, 1.143477, 0.932929, 1.007725, 0.000000
0.544500, 1.143769, 0.932810, 1.007726, 0.000000
0.544750, 1.144062, 0.932699, 1.007726, 0.000000
0.545000, 1.144355, 0.932575, 1.007727, 0.000000
0.545250, 1.144648, 0.932460, 1.007728, 0.000000
0.545500, 1.144942, 0.932341, 1.007728, 0.000000
0.545750, 1.145236, 0.932230, 1.007729, 0.000000
0.546000, 1.145531, 0.932122, 1.007730, 0.000000
0.546250, 1.145826, 0.932008, 1.007730, 0.000000
0.546500, 1.146121, 0.931900, 1.007731, 0.000000
0.546750, 1.146416, 0.931786, 1.007732, 0.000000
0.547000, 1.146712, 0.931681, 1.007733, 0.000000
0.547250, 1.147009, 0.931580, 1.007734, 0.000000
0.547500, 1.147305, 0.931483, 1.007735, 0.000000
0.547750, 1.147602, 0.931385, 1.007735, 0.000000
0.548000, 1.147900, 0.931285, 1.007736, 0.000000
0.548250, 1.148198, 0.931198, 1.007737, 0.000000
0.548500, 1.148496, 0.931107, 1.007738, 0.000000
0.548750, 1.148795, 0.931024, 1.007739, 0.000000
0.549000, 1.149094, 0.930942, 1.007740, 0.000000
0.549250, 1.149393, 0.930856, 1.007741, 0.000000
0.549500, 1.149693, 0.930787, 1.007742, 0.000000
0.549750, 1.149993, 0.930710, 1.007743, 0.000000
0.550000, 1.150294, 0.930639, 1.007744, 0.000000
0.550250, 1.150595, 0.930568, 1.007745, 0.000000
0.550500, 1.150896, 0.930496, 1.007746, 0.000000
0.550750, 1.151198, 0.930436, 1.007747, 0.000000
0.551000, 1.151500, 0.930370, 1.007748, 0.000000
0.551250, 1.151803, 0.930311, 1.007749, 0.000000
0.551500, 1.152106, 0.930246, 1.007750, 0.000000
0.551750, 1.152410, 0.930191, 1.007751, 0.000000
0.552000, 1.152713, 0.930141, 1.007752, 0.000000
0.552250, 1.153018, 0.930083, 1.007753, 0.000000
0.552500, 1.153322, 0.930023, 1.007755, 0.000000
0.552750, 1.153627, 0.929974, 1.007756, 0.000000
0.553000, 1.153932, 0.929920, 1.007757, 0.000000
0.553250, 1.154238, 0.929871, 1.007758, 0.000000
0.553500, 1.154544, 0.929821, 1.007759, 0.000000
0.553750, 1.154850, 0.929768, 1.007761, 0.000000
0.554000, 1.155157, 0.929717, 1.007762, 0.000000
0.554250, 1.155464, 0.929667, 1.007763, 0.000000
0.554500, 1.155771, 0.929617, 1.007764, 0.000000
0.554750, 1.156079, 0.929565, 1.007765, 0.000000
0.555000, 1.156386, 0.929510, 1.007766, 0.000000
0.555250, 1.156695, 0.929455, 1.007768, 0.000000
0.555500, 1.157003, 0.929396, 1.007769, 0.000000
0.555750, 1.157312, 0.929335, 1.007770, 0.000000
0.556000, 1.157621, 0.929277, 1.007771, 0.000000
0.556250, 1.157930, 0.929217, 1.007772, 0.000000
0.556500, 1.158239, 0.929156, 1.007774, 0.000000
0.556750, 1.158549, 0.929097, 1.007775, 0.000000
0.557000, 1.158859, 0.929036, 1.007776, 0.000000
0.557250, 1.159169, 0.928969, 1.007777, 0.000000
0.557500, 1.159479, 0.928904, 1.007778, 0.000000
0.557750, 1.159790, 0.928836, 1.007779, 0.000000
0.558000, 1.160100, 0.928768, 1.007779, 0.000000
0.558250, 1.160411, 0.928702, 1.007780, 0.000000
0.558500, 1.160722, 0.928630, 1.007781, 0.000000
0.558750, 1.161033, 0.928558, 1.007782, 0.000000
0.559000, 1.161344, 0.928489, 1.007783, 0.000000
0.559250, 1.161656, 0.928405, 1.007783, 0.000000
0.559500, 1.161967, 0.928331, 1.007784, 0.000000
0.559750, 1.162278, 0.928256, 1.007784, 0.000000
0.560000, 1.162590, 0.928179, 1.007785, 0.000000
0.560250, 1.162901, 0.928097, 1.007785, 0.000000
0.560500, 1.163212, 0.928013, 1.007786, 0.000000
0.560750, 1.163524, 0.927934, 1.007786, 0.000000
0.561000, 1.163835, 0.927851, 1.007786, 0.000000
0.561250, 1.164147, 0.927775, 1.007786, 0.000000
0.561500, 1.164458, 0.927694, 1.007786, 0.000000
0.561750, 1.164769, 0.927611, 1.007785, 0.000000
0.562000, 1.165080, 0.927531, 1.007784, 0.000000
0.562250, 1.165391, 0.927448, 1.007784, 0.000000
0.562500, 1.165702, 0.927368, 1.007784, 0.000000
0.562750, 1.166012, 0.927280, 1.007783, 0.000000
0.563000, 1.166323, 0.927204, 1.007783, 0.000000
0.563250, 1.166633, 0.927123, 1.007783, 0.000000
0.563500, 1.166943, 0.927044, 1.007782, 0.000000
0.563750, 1.167253, 0.926970, 1.007782, 0.000000
0.564000, 1.167563, 0.926884, 1.007782, 0.000000
0.564250, 1.167872, 0.926811, 1.007781, 0.000000
0.564500, 1.168182, 0.926734, 1.007781, 0.000000
0.564750, 1.168491, 0.926659, 1.007780, 0.000000
0.565000, 1.168800, 0.926581, 1.007780, 0.000000
0.565250, 1.169109, 0.926505, 1.007779, 0.000000
0.565500, 1.169418, 0.926434, 1.007779, 0.000000
0.565750, 1.169726, 0.926361, 1.007778, 0.000000
0.566000, 1.170034, 0.926288, 1.007778, 0.000000
0.566250, 1.170342, 0.926222, 1.007777, 0.000000
0.566500, 1.170650, 0.926155, 1.007776, 0.000000
0.566750, 1.170957, 0.926086, 1.007776, 0.000000
0.567000, 1.171265, 0.926017, 1.007775, 0.000000
0.567250, 1.171571, 0.925951, 1.007774, 0.000000
0.567500, 1.171878, 0.925886, 1.007773, 0.000000
0.567750, 1.172185, 0.925827, 1.007772, 0.000000
0.568000, 1.172491, 0.925765, 1.007772, 0.000000
0.568250, 1.172797, 0.925704, 1.007771, 0.000000
0.568500, 1.173102, 0.925649, 1.007770, 0.000000
0.568750, 1.173407, 0.925593, 1.007769, 0.000000
0.569000, 1.173712, 0.925535, 1.007768, 0.000000
0.569250, 1.174017, 0.925479, 1.007767, 0.000000
0.569500, 1.174321, 0.925420, 1.007766, 0.000000
0.569750, 1.174625, 0.925375, 1.007765, 0.000000
0.570000, 1.174929, 0.925320, 1.007764, 0.000000
0.570250, 1.175232, 0.925270, 1.007763, 0.000000
0.570500, 1.175535, 0.925220, 1.007761, 0.000000
0.570750, 1.175837, 0.925172, 1.007760, 0.000000
0.571000, 1.176139, 0.925121, 1.007759, 0.000000
0.571250, 1.176441, 0.925079, 1.007757, 0.000000
0.571500, 1.176742, 0.925032, 1.007756, 0.000000
0.571750, 1.177043, 0.924984, 1.007755, 0.000000
0.572000, 1.177344, 0.924943, 1.007753, 0.000000
0.572250, 1.177644, 0.924897, 1.007751, 0.000000
0.572500, 1.177944, 0.924851, 1.007750, 0.000000
0.572750, 1.178243, 0.924804, 1.007748, 0.000000
0.573000, 1.178542, 0.924757, 1.007746, 0.000000
0.573250, 1.178841, 0.924714, 1.007744, 0.000000
0.573500, 1.179139, 0.924671, 1.007742, 0.000000
0.573750, 1.179437, 0.924632, 1.007740, 0.000000
0.574000, 1.179734, 0.924587, 1.007739, 0.000000
0.574250, 1.180031, 0.924540, 1.007737, 0.000000
0.574500, 1.180328, 0.924493, 1.007735, 0.000000
0.574750, 1.180624, 0.924447, 1.007733, 0.000000
0.575000, 1.180920, 0.924400, 1.007731, 0.000000
0.575250, 1.181215, 0.924354, 1.007729, 0.000000
0.575500, 1.181511, 0.924308, 1.007727, 0.000000
0.575750, 1.181806, 0.924264, 1.007725, 0.000000
0.576000, 1.182100, 0.924215, 1.007722, 0.000000
0.576250, 1.182395, 0.924168, 1.007720, 0.000000
0.576500, 1.182689, 0.924118, 1.007718, 0.000000
0.576750, 1.182982, 0.924070, 1.007716, 0.000000
0.577000, 1.183276, 0.924020, 1.007714, 0.000000
0.577250, 1.183569, 0.923970, 1.007712, 0.000000
0.577500, 1.183862, 0.923913, 1.007709, 0.000000
0.577750, 1.184154, 0.923862, 1.007707, 0.000000
0.578000, 1.184447, 0.923814, 1.007705, 0.000000
0.578250, 1.184739, 0.923756, 1.007703, 0.000000
0.578500, 1.185031, 0.923706, 1.007701, 0.000000
